Africa/Abidjan	JAN	0	Greenwich Mean Time
Africa/Abidjan	JUL	0	Greenwich Mean Time
Africa/Accra	JAN	0	Greenwich Mean Time
Africa/Accra	JUL	0	Greenwich Mean Time
Africa/Addis_Ababa	JAN	-180	East Africa Time
Africa/Addis_Ababa	JUL	-180	East Africa Time
Africa/Algiers	JAN	-60	Central European Standard Time
Africa/Algiers	JUL	-60	Central European Standard Time
Africa/Asmara	JAN	-180	East Africa Time
Africa/Asmara	JUL	-180	East Africa Time
Africa/Asmera	JAN	-180	East Africa Time
Africa/Asmera	JUL	-180	East Africa Time
Africa/Bamako	JAN	0	Greenwich Mean Time
Africa/Bamako	JUL	0	Greenwich Mean Time
Africa/Bangui	JAN	-60	West Africa Standard Time
Africa/Bangui	JUL	-60	West Africa Standard Time
Africa/Banjul	JAN	0	Greenwich Mean Time
Africa/Banjul	JUL	0	Greenwich Mean Time
Africa/Bissau	JAN	0	Greenwich Mean Time
Africa/Bissau	JUL	0	Greenwich Mean Time
Africa/Blantyre	JAN	-120	Central Africa Time
Africa/Blantyre	JUL	-120	Central Africa Time
Africa/Brazzaville	JAN	-60	West Africa Standard Time
Africa/Brazzaville	JUL	-60	West Africa Standard Time
Africa/Bujumbura	JAN	-120	Central Africa Time
Africa/Bujumbura	JUL	-120	Central Africa Time
Africa/Cairo	JAN	-120	Eastern European Standard Time
Africa/Cairo	JUL	-180	Eastern European Summer Time
Africa/Casablanca	JAN	-60	GMT+01:00
Africa/Casablanca	JUL	-60	GMT+01:00
Africa/Ceuta	JAN	-60	Central European Standard Time
Africa/Ceuta	JUL	-120	Central European Summer Time
Africa/Conakry	JAN	0	Greenwich Mean Time
Africa/Conakry	JUL	0	Greenwich Mean Time
Africa/Dakar	JAN	0	Greenwich Mean Time
Africa/Dakar	JUL	0	Greenwich Mean Time
Africa/Dar_es_Salaam	JAN	-180	East Africa Time
Africa/Dar_es_Salaam	JUL	-180	East Africa Time
Africa/Djibouti	JAN	-180	East Africa Time
Africa/Djibouti	JUL	-180	East Africa Time
Africa/Douala	JAN	-60	West Africa Standard Time
Africa/Douala	JUL	-60	West Africa Standard Time
Africa/El_Aaiun	JAN	-60	GMT+01:00
Africa/El_Aaiun	JUL	-60	GMT+01:00
Africa/Freetown	JAN	0	Greenwich Mean Time
Africa/Freetown	JUL	0	Greenwich Mean Time
Africa/Gaborone	JAN	-120	Central Africa Time
Africa/Gaborone	JUL	-120	Central Africa Time
Africa/Harare	JAN	-120	Central Africa Time
Africa/Harare	JUL	-120	Central Africa Time
Africa/Johannesburg	JAN	-120	South Africa Standard Time
Africa/Johannesburg	JUL	-120	South Africa Standard Time
Africa/Juba	JAN	-120	Central Africa Time
Africa/Juba	JUL	-120	Central Africa Time
Africa/Kampala	JAN	-180	East Africa Time
Africa/Kampala	JUL	-180	East Africa Time
Africa/Khartoum	JAN	-120	Central Africa Time
Africa/Khartoum	JUL	-120	Central Africa Time
Africa/Kigali	JAN	-120	Central Africa Time
Africa/Kigali	JUL	-120	Central Africa Time
Africa/Kinshasa	JAN	-60	West Africa Standard Time
Africa/Kinshasa	JUL	-60	West Africa Standard Time
Africa/Lagos	JAN	-60	West Africa Standard Time
Africa/Lagos	JUL	-60	West Africa Standard Time
Africa/Libreville	JAN	-60	West Africa Standard Time
Africa/Libreville	JUL	-60	West Africa Standard Time
Africa/Lome	JAN	0	Greenwich Mean Time
Africa/Lome	JUL	0	Greenwich Mean Time
Africa/Luanda	JAN	-60	West Africa Standard Time
Africa/Luanda	JUL	-60	West Africa Standard Time
Africa/Lubumbashi	JAN	-120	Central Africa Time
Africa/Lubumbashi	JUL	-120	Central Africa Time
Africa/Lusaka	JAN	-120	Central Africa Time
Africa/Lusaka	JUL	-120	Central Africa Time
Africa/Malabo	JAN	-60	West Africa Standard Time
Africa/Malabo	JUL	-60	West Africa Standard Time
Africa/Maputo	JAN	-120	Central Africa Time
Africa/Maputo	JUL	-120	Central Africa Time
Africa/Maseru	JAN	-120	South Africa Standard Time
Africa/Maseru	JUL	-120	South Africa Standard Time
Africa/Mbabane	JAN	-120	South Africa Standard Time
Africa/Mbabane	JUL	-120	South Africa Standard Time
Africa/Mogadishu	JAN	-180	East Africa Time
Africa/Mogadishu	JUL	-180	East Africa Time
Africa/Monrovia	JAN	0	Greenwich Mean Time
Africa/Monrovia	JUL	0	Greenwich Mean Time
Africa/Nairobi	JAN	-180	East Africa Time
Africa/Nairobi	JUL	-180	East Africa Time
Africa/Ndjamena	JAN	-60	West Africa Standard Time
Africa/Ndjamena	JUL	-60	West Africa Standard Time
Africa/Niamey	JAN	-60	West Africa Standard Time
Africa/Niamey	JUL	-60	West Africa Standard Time
Africa/Nouakchott	JAN	0	Greenwich Mean Time
Africa/Nouakchott	JUL	0	Greenwich Mean Time
Africa/Ouagadougou	JAN	0	Greenwich Mean Time
Africa/Ouagadougou	JUL	0	Greenwich Mean Time
Africa/Porto-Novo	JAN	-60	West Africa Standard Time
Africa/Porto-Novo	JUL	-60	West Africa Standard Time
Africa/Sao_Tome	JAN	0	Greenwich Mean Time
Africa/Sao_Tome	JUL	0	Greenwich Mean Time
Africa/Timbuktu	JAN	0	Greenwich Mean Time
Africa/Timbuktu	JUL	0	Greenwich Mean Time
Africa/Tripoli	JAN	-120	Eastern European Standard Time
Africa/Tripoli	JUL	-120	Eastern European Standard Time
Africa/Tunis	JAN	-60	Central European Standard Time
Africa/Tunis	JUL	-60	Central European Standard Time
Africa/Windhoek	JAN	-120	Central Africa Time
Africa/Windhoek	JUL	-120	Central Africa Time
